OBJECTID,Year,State,Agency,Unit ID,Fire Name,Local Incident Number,Alarm Date,Containment Date,Cause,Collection Method,Management Objective,GIS Calculated Acres,Comments,Complex Name,IRWIN ID,Fire Number (historical use),Complex ID,DECADES,Shape__Area,Shape__Length,month_yr,percent
5003,2011.0,CA,CDF,RRU,KELLER,00079634,2011-08-29 07:00:00,8/30/2011 7:00:00 AM,2,1.0,1.0,411.1817,brush,,,,,2010-2019,2406200.08984375,9870.63591400686,2011-08,89.6842105263158
5006,2011.0,CA,CDF,SLU,HIGHWAY,00004752,2011-06-24 07:00:00,6/24/2011 7:00:00 AM,10,1.0,1.0,380.589,Locally established criteria,,,,,2010-2019,2335108.21484375,6482.25000264079,2011-06,118.23076923076923
5007,2011.0,CA,CCO,LAC,OASIS,00194624,2011-08-27 07:00:00,8/27/2011 7:00:00 AM,1,7.0,1.0,355.5502,Fed Inc# 4381,,,,,2010-2019,2120391.66015625,11041.1436842462,2011-08,89.6842105263158
5014,2011.0,CA,CCO,LAC,WAGON,00202081,2011-09-05 07:00:00,9/5/2011 7:00:00 AM,15,7.0,1.0,298.8475,BLM inc # 013104 alt inc # 11215258,,,,,2010-2019,1784580.38671875,9208.1118866721,2011-09,72.36734693877551
5015,2011.0,CA,CDF,BDU,BOWEN,00006218,2011-06-09 07:00:00,6/10/2011 7:00:00 AM,14,1.0,1.0,294.4362,4 miles south of Apple Valley,,,,,2010-2019,1753553.76953125,8191.85032333618,2011-06,118.23076923076923
5018,2011.0,CA,CCO,LAC,RANGE,00120055,2011-05-28 07:00:00,5/28/2011 7:00:00 AM,10,7.0,1.0,241.0146,USFS Inc # 2319,,,,,2010-2019,1448829.9453125,8217.35546958081,2011-05,143.35416666666666
5027,2011.0,CA,CDF,MVU,PALA,00009673,2011-08-29 07:00:00,9/1/2011 7:00:00 AM,11,2.0,1.0,191.5002,,,,,,2010-2019,1114503.234375,7536.12076921941,2011-08,89.6842105263158
5028,2011.0,CA,CCO,SBC,CANYON,00008049,2011-08-10 07:00:00,8/11/2011 7:00:00 AM,2,2.0,1.0,188.9787,Collected by helo.  SBC Fire PFE,,,,,2010-2019,1139894.1796875,6903.32039456343,2011-08,89.6842105263158
5029,2011.0,CA,CDF,SLU,BITTERWATER,00003227,2011-05-02 07:00:00,5/2/2011 7:00:00 AM,2,1.0,1.0,187.7928,Locally established criteria,,,,,2010-2019,1151301.03125,6147.05014803858,2011-05,143.35416666666666
5030,2011.0,CA,CDF,MVU,BEE,00006069,2011-06-05 07:00:00,6/6/2011 7:00:00 AM,9,1.0,1.0,185.4253,,,,,,2010-2019,1060174.59375,4278.62612010901,2011-06,118.23076923076923
5033,2011.0,CA,CCO,SBC,ALISOS,00006509,2011-06-30 07:00:00,6/30/2011 7:00:00 AM,9,1.0,1.0,171.7036,Info contact SBC Fire PFE (805)686-5068,,,,,2010-2019,1031682.15234375,5470.27841149662,2011-06,118.23076923076923
5036,2011.0,CA,CDF,RRU,GARZA,00077036,2011-08-22 07:00:00,8/23/2011 7:00:00 AM,2,1.0,1.0,167.3494,brush,,,,,2010-2019,983418.23046875,5911.42678300816,2011-08,89.6842105263158
5038,2011.0,CA,CDF,MVU,BARRETT,00009554,2011-08-27 07:00:00,8/28/2011 7:00:00 AM,1,1.0,1.0,160.2964,,,,,,2010-2019,918010.1015625,4195.84609271957,2011-08,89.6842105263158
5043,2011.0,CA,CDF,BDU,ROUNDUP,00005882,2011-06-01 07:00:00,6/2/2011 7:00:00 AM,14,1.0,1.0,143.4112,Apole Valley,,,,,2010-2019,854453.75390625,5770.97086307566,2011-06,118.23076923076923
5051,2011.0,CA,CCO,LAC,LIGHTNING,00217140,2011-09-23 07:00:00,9/23/2011 7:00:00 AM,1,7.0,1.0,132.5602,,,,,,2010-2019,797048.28125,4528.19139409819,2011-09,72.36734693877551
5052,2011.0,CA,CDF,SLU,MARCOS,00004751,2011-06-24 07:00:00,6/24/2011 7:00:00 AM,10,1.0,1.0,129.6425,Locally estMurablished criteria,,,,,2010-2019,791332.5078125,3887.33864547145,2011-06,118.23076923076923
5056,2011.0,CA,CCO,LAC,BANNING,00099277,2011-05-02 07:00:00,5/2/2011 7:00:00 AM,2,7.0,1.0,117.999,alt inc # 11099277,,,,,2010-2019,687484.37890625,4315.92378065701,2011-05,143.35416666666666
5060,2011.0,CA,CCO,LAC,EAST,00194722,2011-08-27 07:00:00,8/27/2011 7:00:00 AM,1,1.0,1.0,113.5577,,,,,,2010-2019,681526.0546875,4572.91449350967,2011-08,89.6842105263158
5062,2011.0,CA,CCO,LAC,RIVERBED,00140046,2011-06-22 07:00:00,6/22/2011 7:00:00 AM,14,1.0,1.0,108.0505,,,,,,2010-2019,646456.08203125,4998.91101499035,2011-06,118.23076923076923
5067,2011.0,CA,CDF,RRU,CABAZON,00072201,2011-08-07 07:00:00,8/7/2011 7:00:00 AM,14,1.0,1.0,98.981,brush,,,,,2010-2019,583209.3046875,4593.40056929706,2011-08,89.6842105263158
5075,2011.0,CA,CCO,LAC,PARK,00217184,2011-09-23 07:00:00,9/23/2011 7:00:00 AM,14,7.0,1.0,82.12325,,,,,,2010-2019,493332.125,4318.13329433762,2011-09,72.36734693877551
5077,2011.0,CA,CCO,LAC,CHARLIE,00148165,2011-07-02 07:00:00,7/2/2011 7:00:00 AM,14,1.0,1.0,80.12396,,,,,,2010-2019,481904.89453125,4222.31498454896,2011-07,105.5625
5078,2011.0,CA,CDF,RRU,WHITEWATER,00066004,2011-07-19 07:00:00,7/19/2011 7:00:00 AM,14,1.0,1.0,78.90387,brush,,,,,2010-2019,464935.33203125,4225.7759800418,2011-07,105.5625
5080,2011.0,CA,CDF,SLU,GENESEO,00007191,2011-09-06 07:00:00,9/6/2011 7:00:00 AM,14,8.0,1.0,78.68054,"CAUSE, MOST LIKELY EQUIPMENT",,,,,2010-2019,482868.765625,4184.80893326541,2011-09,72.36734693877551
5085,2011.0,CA,CDF,RRU,SAN TIM,00066420,2011-07-20 07:00:00,7/20/2011 7:00:00 AM,14,1.0,1.0,71.13065,brush,,,,,2010-2019,419808.609375,3656.1972842043,2011-07,105.5625
5088,2011.0,CA,CDF,BDU,FLORIDA,00009761,2011-08-28 07:00:00,8/30/2011 7:00:00 AM,14,1.0,1.0,67.3874,Greenspot/Florida,,,,,2010-2019,398635.26171875,3746.44096235881,2011-08,89.6842105263158
5093,2011.0,CA,CDF,SLU,YOSEMITE,00006889,2011-08-28 07:00:00,8/28/2011 7:00:00 AM,11,1.0,1.0,64.04843,Faulty power lines,,,,,2010-2019,392776.78125,3460.03949027576,2011-08,89.6842105263158
5095,2011.0,CA,CCO,VNC,FOOTHILL,,2011-12-22 08:00:00,12/26/2011 8:00:00 AM,11,1.0,1.0,60.44737,co # 11-71497,,,,,2010-2019,359538.265625,3884.07570500821,2011-12,100.78048780487805
5098,2011.0,CA,CCO,VNC,COLLINS,,2011-07-15 07:00:00,7/15/2011 7:00:00 AM,14,1.0,1.0,58.85123,co # 11-39839,,,,,2010-2019,349803.5703125,3366.45522165533,2011-07,105.5625
5100,2011.0,CA,CCO,LAC,INDIA,00100116,2011-05-03 07:00:00,5/3/2011 7:00:00 AM,2,7.0,1.0,57.09016,,,,,,2010-2019,342673.23828125,2751.93947127711,2011-05,143.35416666666666
5102,2011.0,CA,CDF,RRU,THEODORE,00061011,2011-07-04 07:00:00,7/4/2011 7:00:00 AM,10,8.0,1.0,56.77666,,,,,,2010-2019,331967.36328125,2606.56755050476,2011-07,105.5625
5106,2011.0,CA,CDF,RRU,CANYON,00053293,2011-06-11 07:00:00,6/12/2011 7:00:00 AM,9,1.0,1.0,54.52419,brush,,,,,2010-2019,317857.2109375,4172.07438548838,2011-06,118.23076923076923
5108,2011.0,CA,CDF,RRU,FREE,00097695,2011-10-22 07:00:00,10/22/2011 7:00:00 AM,14,1.0,1.0,52.32206,brush,,,,,2010-2019,308147.92578125,2475.42859861408,2011-10,89.49122807017544
5109,2011.0,CA,CDF,RRU,WAYMAN,00056153,2011-06-20 07:00:00,6/20/2011 7:00:00 AM,14,1.0,1.0,50.76545,brush,,,,,2010-2019,296622.33984375,3574.84126117822,2011-06,118.23076923076923
5110,2011.0,CA,CCO,LAC,HUGHES,00140690,2011-06-23 07:00:00,6/23/2011 7:00:00 AM,14,7.0,1.0,50.53924,,,,,,2010-2019,301732.30078125,3115.20597173958,2011-06,118.23076923076923
5112,2011.0,CA,CDF,RRU,LAGO,00058511,2011-06-27 07:00:00,6/27/2011 7:00:00 AM,14,1.0,1.0,46.07224,brush,,,,,2010-2019,271239.0234375,2368.81026434134,2011-06,118.23076923076923
5115,2011.0,CA,CCO,LAC,NEENACH,00204886,2011-09-08 07:00:00,9/8/2011 7:00:00 AM,14,1.0,1.0,42.16852,,,,,,2010-2019,253622.87109375,3101.75294407031,2011-09,72.36734693877551
5119,2011.0,CA,CDF,SLU,RED,00005983,2011-07-31 07:00:00,7/31/2011 7:00:00 AM,14,1.0,1.0,39.01207,usfs reports this as debris started,,,,,2010-2019,238167.50390625,2816.30744218729,2011-07,105.5625
5120,2011.0,CA,CCO,LAC,LANCASTER,00199843,2011-09-02 07:00:00,9/2/2011 7:00:00 AM,1,7.0,1.0,36.84941,,,,,,2010-2019,221025.91796875,2955.02229969224,2011-09,72.36734693877551
5121,2011.0,CA,CDF,MVU,BORDER 12,00006707,2011-06-21 07:00:00,6/22/2011 7:00:00 AM,14,1.0,1.0,35.89542,400 acres plus burened in Mexico,,,,,2010-2019,205358.4765625,2580.84439577034,2011-06,118.23076923076923
5136,2011.0,CA,CCO,LAC,EMMA,00154862,2011-07-09 07:00:00,7/9/2011 7:00:00 AM,2,7.0,1.0,29.46317,Fed Inc #3282 called Aqua,,,,,2010-2019,175832.125,3314.72479869075,2011-07,105.5625
5140,2011.0,CA,CCO,LAC,EAST,00116101,2011-05-23 07:00:00,5/23/2011 7:00:00 AM,14,7.0,1.0,27.7058,,,,,,2010-2019,166418.046875,1934.52069421461,2011-05,143.35416666666666
5142,2011.0,CA,CCO,LAC,PERKINS,00190520,2011-08-22 07:00:00,8/22/2011 7:00:00 AM,14,7.0,1.0,27.30478,,,,,,2010-2019,163843.27734375,2586.18980110461,2011-08,89.6842105263158
5145,2011.0,CA,CCO,VNC,TAPO,,2011-07-24 07:00:00,7/24/2011 7:00:00 AM,14,1.0,1.0,25.9407,co # 11-41615,,,,,2010-2019,154397.55859375,2579.26769413442,2011-07,105.5625
5152,2011.0,CA,CCO,LAC,NORTH,00169456,2011-07-27 07:00:00,7/27/2011 7:00:00 AM,14,7.0,1.0,23.67797,,,,,,2010-2019,142072.39453125,1719.54447672708,2011-07,105.5625
5153,2011.0,CA,CCO,LAC,PEAR,00179259,2011-08-08 07:00:00,8/8/2011 7:00:00 AM,14,7.0,1.0,23.38194,,,,,,2010-2019,139721.41796875,2231.02249003858,2011-08,89.6842105263158
5158,2011.0,CA,CDF,MVU,BORDER 16,00010985,2011-09-30 07:00:00,10/1/2011 7:00:00 AM,14,1.0,1.0,21.72746,,,,,,2010-2019,124326.3046875,1880.70543774271,2011-09,72.36734693877551
5159,2011.0,CA,CDF,RRU,GRANITE,00056851,2011-06-22 07:00:00,6/22/2011 7:00:00 AM,14,1.0,1.0,21.69398,structures destroyed,,,,,2010-2019,126701.6953125,1815.16095507106,2011-06,118.23076923076923
5167,2011.0,CA,CDF,SLU,JACK,00005908,2011-07-29 07:00:00,7/29/2011 7:00:00 AM,14,1.0,1.0,19.71009,Undetermined roadside start,,,,,2010-2019,121297.9140625,1702.22408478182,2011-07,105.5625
5179,2011.0,CA,CDF,SLU,SHELL,00003414,2011-05-09 07:00:00,5/9/2011 7:00:00 AM,10,1.0,1.0,17.49644,Locally established criteria,,,,,2010-2019,107206.28515625,1341.05483492406,2011-05,143.35416666666666
5181,2011.0,CA,CCO,LAC,LANCASTER,00191875,2011-08-24 07:00:00,8/24/2011 7:00:00 AM,5,1.0,1.0,17.14412,,,,,,2010-2019,102933.2578125,1914.37756055867,2011-08,89.6842105263158
5190,2011.0,CA,CCO,ORC,ROSE,11073158,2011-11-02 07:00:00,11/2/2011 7:00:00 AM,11,1.0,1.0,15.49225,,,,,,2010-2019,91276.53515625,1606.17536123904,2011-11,85.65
5196,2011.0,CA,CCO,VNC,CONEJO,01141475,2011-07-23 07:00:00,7/23/2011 7:00:00 AM,10,1.0,1.0,14.24236,co # 11-41475  Started by burning car at call box,,,,,2010-2019,84464.09375,1359.63026894954,2011-07,105.5625
5208,2011.0,CA,CCO,LAC,SIERRA,00193674,2011-08-26 07:00:00,8/26/2011 7:00:00 AM,2,1.0,1.0,12.05157,,,,,,2010-2019,71989.45703125,1382.6680830408,2011-08,89.6842105263158
5218,2011.0,CA,CCO,VNC,CAMARILLO SPRINGS,,2011-12-03 08:00:00,12/3/2011 8:00:00 AM,9,1.0,1.0,9.198908,"Roadside start, cause unkn, presumably human ",,,,,2010-2019,54563.58203125,1195.28167280118,2011-12,100.78048780487805
5225,2011.0,CA,CDF,SLU,TALLEY,00004939,2011-07-01 07:00:00,7/1/2011 7:00:00 AM,14,1.0,1.0,5.339186,Locally established criteria,,,,,2010-2019,32394.40234375,986.200082774512,2011-07,105.5625
5226,2011.0,CA,CCO,VNC,RANCHO CONEJO,00000625,2011-06-29 07:00:00,6/29/2011 7:00:00 AM,9,1.0,1.0,4.485722,TO behind AmGem COSCA,,,,,2010-2019,26718.3326015472,579.44151531293,2011-06,118.23076923076923
5228,2011.0,CA,CCO,VNC,ALIZIA,,2011-08-29 07:00:00,8/29/2011 7:00:00 AM,2,5.0,1.0,4.026458,26011 Alizia Cyn Rd NPS 874,,,,,2010-2019,23967.9824614525,548.808300307691,2011-08,89.6842105263158
5229,2011.0,CA,CDF,SLU,BEAR,00003444,2011-05-10 07:00:00,5/10/2011 7:00:00 AM,10,1.0,1.0,3.87359,Locally established criteria,,,,,2010-2019,23661.6953125,754.580578073666,2011-05,143.35416666666666
5232,2011.0,CA,CCO,VNC,LEWIS,,2011-07-08 07:00:00,7/8/2011 7:00:00 AM,9,5.0,1.0,2.984888,S Lewis/Univ/Old Dairy,,,,,2010-2019,17769.0831634998,472.538765084584,2011-07,105.5625
5233,2011.0,CA,CCO,LAC,ENCINAL,,2011-07-07 07:00:00,7/7/2011 7:00:00 AM,2,1.0,1.0,2.435148,LACO Camp Kilpatrick NPS-651,,,,,2010-2019,14470.3184978962,426.426295100583,2011-07,105.5625
5239,2011.0,CA,CCO,LAC,LAS VIRGENES,,2011-08-24 07:00:00,8/24/2011 7:00:00 AM,9,1.0,1.0,1.305455,"Las Virgenes/Mullholland, Malibu Creek St Park NPS 850",,,,,2010-2019,7758.60746741295,312.24595575695,2011-08,89.6842105263158
5241,2011.0,CA,CCO,ORC,UNNAMED,00047560,2011-07-18 07:00:00,7/18/2011 7:00:00 AM,4,7.0,1.0,1.131127,"coll meth Capturx pen by Adapx, no given name",,,,,2010-2019,6624.3671875,388.384070577109,2011-07,105.5625
5242,2011.0,CA,CCO,LAC,FOOSE,,2011-08-02 07:00:00,8/2/2011 7:00:00 AM,9,5.0,1.0,0.7461584,"Decker/ 2545 Foose, start in backyard of home NPS 768",,,,,2010-2019,4431.26696026325,235.976572807539,2011-08,89.6842105263158
5247,2011.0,CA,CCO,LAC,COLINA,,2011-07-10 07:00:00,7/10/2011 7:00:00 AM,9,1.0,1.0,0.09397248,Topanga Cyn/21175 Colina Rd NPS 664,,,,,2010-2019,558.335671246052,83.7630764247708,2011-07,105.5625
5248,2011.0,CA,CCO,LAC,PIUMA,,2011-10-31 07:00:00,10/31/2011 7:00:00 AM,10,5.0,1.0,0.09396579,Piuma Rd  Mile Marker 4.62 NPS 1071,,,,,2010-2019,558.052534639835,83.7418352611445,2011-10,89.49122807017544
5249,2011.0,CA,CCO,LAC,MALIBU BEACH,00000111,2011-01-14 08:00:00,1/14/2011 8:00:00 AM,9,1.0,1.0,0.09395437,PCH/Malibu Beach RV park,,,,,2010-2019,557.573036432266,83.7058505723618,2011-01,153.8
5257,2010.0,CA,CCO,LAC,CROWN,169202,2010-07-29 07:00:00,8/2/2010 7:00:00 AM,2,7.0,1.0,12582.28,,,,169202,,2010-2019,75287110.4023438,99892.1142996514,2010-07,100.27272727272727
5273,2010.0,CA,CDF,RRU,MCKINLEY,00044545,2010-05-20 07:00:00,5/22/2010 7:00:00 AM,2,1.0,1.0,1028.212,,,,,,2010-2019,6049431.8046875,17465.8308429354,2010-05,130.08
5281,2010.0,CA,CDF,RRU,PEDLEY,00041963,2010-05-12 07:00:00,5/13/2010 7:00:00 AM,2,1.0,1.0,717.2241,BLM-CACDD008295,,,,,2010-2019,4236807.27734375,18020.8245541104,2010-05,130.08
5282,2010.0,CA,CDF,RRU,CACTUS,00062442,2010-07-15 07:00:00,7/19/2010 7:00:00 AM,1,2.0,1.0,705.6747,,,,,,2010-2019,4132561.36328125,13992.6914126919,2010-07,100.27272727272727
5284,2010.0,CA,CDF,MVU,COWBOY,00009767,2010-09-02 07:00:00,9/7/2010 7:00:00 AM,14,7.0,1.0,684.3978,,,,,,2010-2019,3915205.26953125,9458.12285465901,2010-09,73.3953488372093
5289,2010.0,CA,CDF,RRU,SKINNER,00062475,2010-07-15 07:00:00,7/18/2010 7:00:00 AM,1,2.0,1.0,522.2162,,,,,,2010-2019,3058683.65234375,11784.3956337333,2010-07,100.27272727272727
5296,2010.0,CA,CCO,SBC,166,10-6024,2010-07-12 07:00:00,7/13/2010 7:00:00 AM,14,1.0,1.0,356.9384,Data collected by B. Tanner SBC (805)686-5068,,,,,2010-2019,2155396.34375,7426.53739685468,2010-07,100.27272727272727
5301,2010.0,CA,CDF,RRU,POTRERO,00070736,2010-08-10 07:00:00,8/11/2010 7:00:00 AM,7,1.0,1.0,255.7537,Morongo Indian Reservation,,,,,2010-2019,1509247.55078125,5638.0548622334,2010-08,82.69767441860465
5310,2010.0,CA,CDF,SLU,ANTELOPE,00008386,2010-10-26 07:00:00,10/26/2010 7:00:00 AM,14,1.0,1.0,193.6183,,,,,,2010-2019,1191736.4921875,5141.24286174009,2010-10,86.81395348837209
5313,2010.0,CA,CDF,MVU,FELIPE,00007743,2010-07-15 07:00:00,7/15/2010 7:00:00 AM,1,7.0,1.0,177.2968,,,,,,2010-2019,1026105.55078125,6902.05086518279,2010-07,100.27272727272727
5314,2010.0,CA,CCO,LAC,NEENACH,159288,2010-07-17 07:00:00,7/17/2010 7:00:00 AM,14,1.0,1.0,171.4515,,,,159288,,2010-2019,1030851.23046875,5280.28064912754,2010-07,100.27272727272727
5319,2010.0,CA,CDF,RRU,RANCH,00055183,2010-06-22 07:00:00,6/23/2010 7:00:00 AM,8,1.0,1.0,126.6658,,,,,,2010-2019,741893.11328125,4779.40843243035,2010-06,115.29411764705883
5321,2010.0,CA,CCO,LAC,LANCASTER,169145,2010-07-29 07:00:00,7/29/2010 7:00:00 AM,2,7.0,1.0,121.6214,,,,169145,,2010-2019,730716.296875,5028.60991519015,2010-07,100.27272727272727
5323,2010.0,CA,CDF,RRU,PALMER,00078478,2010-09-03 07:00:00,9/4/2010 7:00:00 AM,6,1.0,1.0,112.3239,,,,,,2010-2019,662212.70703125,6722.23918032227,2010-09,73.3953488372093
5324,2010.0,CA,CDF,SLU,LAKE,00007974,2010-10-09 07:00:00,10/11/2010 7:00:00 AM,14,1.0,1.0,111.8237,,,, ,,2010-2019,688720.07421875,3661.19020675963,2010-10,86.81395348837209
5328,2010.0,CA,CDF,BDU,TECOPA,00012889,2010-08-28 07:00:00,8/30/2010 7:00:00 AM,1,2.0,1.0,105.7345,,,,FTZ3,,2010-2019,652542.33203125,9031.59272634567,2010-08,82.69767441860465
5331,2010.0,CA,CDF,MVU,PALA 5,6790,2010-06-23 07:00:00,6/24/2010 7:00:00 AM,14,1.0,1.0,100.9289,,,,,,2010-2019,587095.62890625,4756.67303431426,2010-06,115.29411764705883
5333,2010.0,CA,CDF,RRU,GILMAN,00079266,2010-09-05 07:00:00,9/5/2010 7:00:00 AM,14,1.0,1.0,99.83749,,,,,,2010-2019,587977.90625,4139.05481990428,2010-09,73.3953488372093
5336,2010.0,CA,CDF,BDU,SCOTT,00013042,2010-11-06 07:00:00,11/6/2010 7:00:00 AM,10,1.0,1.0,95.77493,Fire burned 72 acres on BDU Wildland Fire Contract with Loma Linda City,,,,,2010-2019,565718.84765625,3899.66314413994,2010-11,90.62068965517241
5341,2010.0,CA,CDF,RRU,MINTO,00077223,2010-08-30 07:00:00,8/30/2010 7:00:00 AM,5,1.0,1.0,80.65556,,,,,,2010-2019,470880.421875,4079.86105830179,2010-08,82.69767441860465
5342,2010.0,CA,CDF,RRU,SADDLE,00062469,2010-07-15 07:00:00,7/15/2010 7:00:00 AM,1,1.0,1.0,79.41943,,,,,,2010-2019,464687.65625,3592.94928527834,2010-07,100.27272727272727
5344,2010.0,CA,CCO,VNC,LOMA,00038855,2010-07-13 07:00:00,7/14/2010 7:00:00 AM,19,7.0,1.0,77.9688,,,,,,2010-2019,463006.20703125,6828.91396814167,2010-07,100.27272727272727
5349,2010.0,CA,CDF,BDU,MILLER,00009431,2010-08-17 07:00:00,8/17/2010 7:00:00 AM,7,2.0,1.0,65.98511,Fire started on SRA burned onto FRA,,,,,2010-2019,392099.3671875,3553.83788869019,2010-08,82.69767441860465
5350,2010.0,CA,CDF,RRU,CLINTON,00077822,2010-09-01 07:00:00,9/3/2010 7:00:00 AM,2,1.0,1.0,64.97097,,,,,,2010-2019,379535.921875,3919.44439931127,2010-09,73.3953488372093
5351,2010.0,CA,CDF,RRU,FAIRVIEW,RRU4366,2010-05-26 07:00:00,5/27/2010 7:00:00 AM,2,1.0,1.0,63.68459,usfs inc_num 46366,,,8815,,2010-2019,373450.73046875,4345.30409696962,2010-05,130.08
5357,2010.0,CA,CDF,RRU,LEON,00056825,2010-06-27 07:00:00,6/28/2010 7:00:00 AM,14,1.0,1.0,55.71669,,,,,,2010-2019,326873.1875,2252.90593473694,2010-06,115.29411764705883
5358,2010.0,CA,CDF,MVU,SLAUGHTERHOUSE,00005780,2010-05-25 07:00:00,5/25/2010 7:00:00 AM,14,7.0,1.0,55.16428,,,,,,2010-2019,317704.65625,3250.872571987,2010-05,130.08
5359,2010.0,CA,CDF,RRU,WHITEWATER,00051456,2010-06-10 07:00:00,6/11/2010 7:00:00 AM,2,1.0,1.0,52.05724,,,,,,2010-2019,306953.1328125,4922.43229201217,2010-06,115.29411764705883
5362,2010.0,CA,CDF,MVU,NARROWS,00006536,2010-06-16 07:00:00,6/17/2010 7:00:00 AM,14,7.0,1.0,49.86191,,,,,,2010-2019,288394.546875,4612.88072149137,2010-06,115.29411764705883
5367,2010.0,CA,CDF,RRU,RIVER,00053282,2010-06-16 07:00:00,6/16/2010 7:00:00 AM,2,1.0,1.0,46.58533,,,,,,2010-2019,274179.8125,2719.21378432769,2010-06,115.29411764705883
5369,2010.0,CA,CCO,LAC,HASKELL,00177189,2010-08-08 07:00:00,8/8/2010 7:00:00 AM,3,5.0,1.0,44.6334,usfs inc_num 3409,,,177189,,2010-2019,266319.37109375,3746.99001708804,2010-08,82.69767441860465
5370,2010.0,CA,CDF,RRU,SCOTT,00048079,2010-05-31 07:00:00,5/31/2010 7:00:00 AM,14,1.0,1.0,44.047,,,,,,2010-2019,257789.3203125,2752.72487267828,2010-05,130.08
5374,2010.0,CA,CCO,VNC,HAMPSHIRE,NPS815,2010-09-28 07:00:00,9/28/2010 7:00:00 AM,14,1.0,1.0,41.61283,"started on freeway edge, presumed human-caused",,,FV7E,,2010-2019,246625.42578125,2447.2549213674,2010-09,73.3953488372093
5375,2010.0,CA,CDF,BDU,CACTUS,00006153,2010-06-06 07:00:00,6/6/2010 7:00:00 AM,11,1.0,1.0,40.11037,Fire started on SRA burned onto LRA,,,,,2010-2019,237574.265625,2543.89610047538,2010-06,115.29411764705883
5376,2010.0,CA,CDF,RRU,ROCK,00073623,2010-08-19 07:00:00,8/20/2010 7:00:00 AM,8,1.0,1.0,38.90894,,,,,,2010-2019,227541.36328125,3378.86228667054,2010-08,82.69767441860465
5380,2010.0,CA,CCO,LAC,NEWHALL,00164539,2010-07-23 07:00:00,7/23/2010 7:00:00 AM,14,7.0,1.0,33.81783,,,,164539,,2010-2019,201309.671875,3190.87472166394,2010-07,100.27272727272727
5384,2010.0,CA,CDF,RRU,GILMER,00048022,2010-05-31 07:00:00,5/31/2010 7:00:00 AM,14,1.0,1.0,31.60417,BLM-CACDD009214,,,,,2010-2019,185491.81640625,2033.23657586554,2010-05,130.08
5387,2010.0,CA,CDF,SLU,ROCKY,00005932,2010-08-02 07:00:00,8/2/2010 7:00:00 AM,14,1.0,1.0,29.55973,,,,,,2010-2019,180631.703125,1958.49324201695,2010-08,82.69767441860465
5395,2010.0,CA,CCO,LAC,ECHO LAKE,146126,2010-07-01 07:00:00,7/10/2010 7:00:00 AM,16,7.0,1.0,24.08152,,,,146126,,2010-2019,140215.95703125,1762.92480711827,2010-07,100.27272727272727
5396,2010.0,CA,CDF,SLU,LAKE,00006602,2010-08-25 07:00:00,8/25/2010 7:00:00 AM,14,1.0,1.0,23.77216,,,, ,,2010-2019,146477.20703125,2379.83672907766,2010-08,82.69767441860465
5398,2010.0,CA,CDF,BDU,SEPULVEDA,16363,2010-11-06 07:00:00,11/6/2010 7:00:00 AM,9,1.0,1.0,23.66757,,,,16363,,2010-2019,140305.921875,1944.58888531192,2010-11,90.62068965517241
5400,2010.0,CA,CCO,LAC,MUREAU,NPS597,2010-08-01 07:00:00,8/1/2010 7:00:00 AM,14,1.0,1.0,22.95863,"started freeway edge, presumed human-caused. Accuracy 5m   nps",,,,,2010-2019,136003.14453125,2176.30149227944,2010-08,82.69767441860465
5401,2010.0,CA,CCO,LAC,TAMPA,207010,2010-09-13 07:00:00,9/13/2010 7:00:00 AM,14,7.0,1.0,22.84284,,,,207010,,2010-2019,135794.88671875,1505.58512505027,2010-09,73.3953488372093
5409,2010.0,CA,CCO,LAC,LOST,NPS509,2010-07-02 07:00:00,7/2/2010 7:00:00 AM,2,1.0,1.0,19.18518,cause= Las Virgenes MWD weedwhacker. Accuracy 5m by NPS ,,,509,,2010-2019,113589.55859375,1548.87335360193,2010-07,100.27272727272727
5414,2010.0,CA,CDF,MVU,SANTA,00009360,2010-08-22 07:00:00,8/23/2010 7:00:00 AM,2,5.0,1.0,17.03092,,,,,,2010-2019,98675.08984375,1462.74574269812,2010-08,82.69767441860465
5418,2010.0,CA,CCO,LAC,OAK,00196654,2010-08-31 07:00:00,8/31/2010 7:00:00 AM,10,6.0,1.0,15.95223,,,,196654,,2010-2019,95006.46875,1908.85511528109,2010-08,82.69767441860465
5423,2010.0,CA,CDF,RRU,MAYWOOD,00011095,2010-07-17 07:00:00,7/17/2010 7:00:00 AM,9,1.0,1.0,13.66886,Cause was shooting,,,FLY1,,2010-2019,80231.875,1257.13809292596,2010-07,100.27272727272727
5424,2010.0,CA,CDF,MVU,76-2,00006789,2010-06-23 07:00:00,6/23/2010 7:00:00 AM,14,5.0,1.0,11.91234,,,,,,2010-2019,69163.03125,1153.38153550079,2010-06,115.29411764705883
5429,2010.0,CA,CCO,LAC,COLIMA,,2010-09-16 07:00:00,9/16/2010 7:00:00 AM,10,5.0,1.0,11.20271,,,,209528,,2010-2019,66082.6796875,1339.27508400443,2010-09,73.3953488372093
5435,2010.0,CA,CDF,SLU,CREEK,00004751,2010-06-26 07:00:00,6/26/2010 7:00:00 AM,14,1.0,1.0,10.18736,,,,,,2010-2019,62092.75390625,1476.63036269283,2010-06,115.29411764705883
